order_id,customer_id,payment_company,payment_country,shipping_city,shipping_country,国家是否相同,product_details
'48953','23656',,United States,Broadview Hts,United States,TRUE,"'Product Qty: 2, Product SKU: 13801 ; Product Qty: 1, Product SKU: 60002 ; Product Qty: 1, Product SKU: 61522 ; Product Qty: 1, Product SKU: 61512 ; Product Qty: 1, Product SKU: 61200 ; '"
'48954','23657',L.LINE,"Korea, Republic of",Gumi,"Korea, Republic of",TRUE,"'Product Qty: 1, Product SKU: 11008 ; Product Qty: 1, Product SKU: 90053 ; Product Qty: 1, Product SKU: 13402 ; Product Qty: 1, Product SKU: 11032 ; Product Qty: 1, Product SKU: 13412 ; '"
'48955','958',University of Queensland,Australia,GATTON,Australia,TRUE,"'Product Qty: 2, Product SKU: 10050 ; Product Qty: 6, Product SKU: 12035 ; Product Qty: 2, Product SKU: 13610 ; Product Qty: 2, Product SKU: 87384 ; Product Qty: 2, Product SKU: 61408 ; Product Qty: 2, Product SKU: 60872 ; Product Qty: 2, Product SKU: 86020 ; Product Qty: 2, Product SKU: 86060 ; Product Qty: 2, Product SKU: 86062 ; Product Qty: 2, Product SKU: 95017 ; Product Qty: 2, Product SKU: 89010 ; Product Qty: 1, Product SKU: 83008 ; Product Qty: 4, Product SKU: 81042 ; Product Qty: 4, Product SKU: 62003 ; Product Qty: 2, Product SKU: 83024 ; Product Qty: 1, Product SKU: 84740 ; Product Qty: 1, Product SKU: 84750 ; Product Qty: 1, Product SKU: 83002 ; Product Qty: 2, Product SKU: 61230 ; Product Qty: 1, Product SKU: 87330 ; Product Qty: 2, Product SKU: 60830 ; Product Qty: 2, Product SKU: 60920 ; Product Qty: 1, Product SKU: 69003 ; Product Qty: 4, Product SKU: 61500 ; Product Qty: 3, Product SKU: 84780 ; Product Qty: 1, Product SKU: 60012 ; Product Qty: 1, Product SKU: 60008 ; Product Qty: 4, Product SKU: 61236 ; Product Qty: 2, Product SKU: 61216 ; Product Qty: 2, Product SKU: 83043 ; Product Qty: 2, Product SKU: 83042 ; Product Qty: 1, Product SKU: 81062 ; Product Qty: 1, Product SKU: 71943 ; Product Qty: 2, Product SKU: 61520 ; Product Qty: 1, Product SKU: 70555 ; Product Qty: 1, Product SKU: 70558 ; Product Qty: 1, Product SKU: 84050 ; Product Qty: 4, Product SKU: 13624 ; Product Qty: 1, Product SKU: 12040 ; Product Qty: 1, Product SKU: 13035 ; Product Qty: 1, Product SKU: 60723 ; Product Qty: 1, Product SKU: 60726 ; Product Qty: 2, Product SKU: 62448 ; Product Qty: 4, Product SKU: 69007 ; Product Qty: 1, Product SKU: 87301 ; Product Qty: 1, Product SKU: 84040 ; Product Qty: 1, Product SKU: 87310 ; Product Qty: 2, Product SKU: 72378 ; Product Qty: 2, Product SKU: 89014 ; Product Qty: 1, Product SKU: 70570 ; Product Qty: 1, Product SKU: 70567 ; Product Qty: 1, Product SKU: 70564 ; Product Qty: 2, Product SKU: 70522 ; Product Qty: 1, Product SKU: 62420 ; Product Qty: 2, Product SKU: 89020 ; Product Qty: 2, Product SKU: 70020 ; Product Qty: 2, Product SKU: 13626 ; Product Qty: 1, Product SKU: 83005 ; Product Qty: 1, Product SKU: 85001 ; Product Qty: 1, Product SKU: 85004 ; Product Qty: 1, Product SKU: 83041 ; '"
'48956','23663',,United States,Malabar,United States,TRUE,"'Product Qty: 1, Product SKU: 85003 ; '"
'48957','12607',,Canada,Calgary,Canada,TRUE,"'Product Qty: 1, Product SKU: 90053 ; '"
'48958','6489',,Canada,Montreal,Canada,TRUE,"'Product Qty: 6, Product SKU: 13626 ; Product Qty: 4, Product SKU: 86062 ; Product Qty: 4, Product SKU: 60123 ; '"
'48959','23670',,Canada,Leduc,Canada,TRUE,"'Product Qty: 1, Product SKU: 13002 ; '"
'48960','19968',,Australia,Corio,Australia,TRUE,"'Product Qty: 10, Product SKU: 13801 ; '"
'48961','23672',,Japan,Yokohama,Japan,TRUE,"'Product Qty: 1, Product SKU: 14204 ; Product Qty: 1, Product SKU: 11012 ; Product Qty: 1, Product SKU: 81320 ; Product Qty: 1, Product SKU: 13402 ; '"
'48962','23657',L.LINE,"Korea, Republic of",Gumi,"Korea, Republic of",TRUE,"'Product Qty: 1, Product SKU: 11008 ; Product Qty: 1, Product SKU: 90053 ; Product Qty: 1, Product SKU: 13402 ; Product Qty: 1, Product SKU: 11032 ; Product Qty: 1, Product SKU: 13412 ; '"
'48963','23681',,South Africa,Witbank,South Africa,TRUE,"'Product Qty: 1, Product SKU: 90092 ; Product Qty: 1, Product SKU: 90053 ; Product Qty: 1, Product SKU: 98056 ; '"
'48964','17075',,Turkey,IZMIR,Turkey,TRUE,"'Product Qty: 1, Product SKU: 90107 ; '"
'48965','23604',,Romania,Bucharest,Romania,TRUE,"'Product Qty: 1, Product SKU: 98000 ; Product Qty: 1, Product SKU: 89003 ; Product Qty: 1, Product SKU: 13801 ; Product Qty: 1, Product SKU: 61200 ; Product Qty: 1, Product SKU: 14204 ; Product Qty: 1, Product SKU: 95000 ; Product Qty: 1, Product SKU: 90004 ; Product Qty: 1, Product SKU: 71943 ; Product Qty: 1, Product SKU: 70552 ; '"
'48966','23604',,Romania,Bucharest,Romania,TRUE,"'Product Qty: 1, Product SKU: 98000 ; Product Qty: 1, Product SKU: 90004 ; Product Qty: 1, Product SKU: 89003 ; Product Qty: 2, Product SKU: 13801 ; Product Qty: 1, Product SKU: 71002 ; Product Qty: 1, Product SKU: 71943 ; Product Qty: 1, Product SKU: 70555 ; Product Qty: 1, Product SKU: 70552 ; Product Qty: 1, Product SKU: 95002 ; Product Qty: 2, Product SKU: 13404 ; '"
'48967','16411',,India,Bangalore,India,TRUE,"'Product Qty: 1, Product SKU: 13002 ; '"
'48968','23695',,Israel,Nes Ziona,Israel,TRUE,"'Product Qty: 1, Product SKU: 90053 ; Product Qty: 1, Product SKU: 11008 ; Product Qty: 1, Product SKU: 13400 ; Product Qty: 1, Product SKU: 13412 ; Product Qty: 1, Product SKU: 14202 ; '"
'48969','23698',,United States,Hollywood,United States,TRUE,"'Product Qty: 1, Product SKU: 11008 ; Product Qty: 1, Product SKU: 90040 ; Product Qty: 1, Product SKU: 13404 ; Product Qty: 1, Product SKU: 13400 ; Product Qty: 1, Product SKU: 11007 ; Product Qty: 1, Product SKU: 14202 ; '"
'48970','22541',,Romania,Cluj-Napoca,Romania,TRUE,"'Product Qty: 1, Product SKU: 90040 ; '"
'48971','22541',,Romania,Floresti,Romania,TRUE,"'Product Qty: 1, Product SKU: 90040 ; '"
'48972','23710',,"France, Metropolitan",Mantes La Jolie,"France, Metropolitan",TRUE,"'Product Qty: 1, Product SKU: 13603 ; Product Qty: 1, Product SKU: 11008 ; Product Qty: 1, Product SKU: 13402 ; Product Qty: 1, Product SKU: 11032 ; Product Qty: 1, Product SKU: 11014 ; Product Qty: 1, Product SKU: 11010 ; '"
'48973','876',RoboWorks,Russian Federation,Naro-Fominsk,Russian Federation,TRUE,"'Product Qty: 16, Product SKU: 81042 ; Product Qty: 16, Product SKU: 62003 ; Product Qty: 16, Product SKU: 12009 ; Product Qty: 8, Product SKU: 95052 ; Product Qty: 8, Product SKU: 94004 ; Product Qty: 7, Product SKU: 60020 ; Product Qty: 7, Product SKU: 60028 ; Product Qty: 4, Product SKU: 60032 ; Product Qty: 4, Product SKU: 60036 ; Product Qty: 4, Product SKU: 60044 ; Product Qty: 4, Product SKU: 60532 ; Product Qty: 4, Product SKU: 60536 ; Product Qty: 4, Product SKU: 60544 ; Product Qty: 7, Product SKU: 86004 ; Product Qty: 14, Product SKU: 84420 ; Product Qty: 2, Product SKU: 85004 ; Product Qty: 4, Product SKU: 61500 ; Product Qty: 4, Product SKU: 61508 ; Product Qty: 7, Product SKU: 61200 ; Product Qty: 7, Product SKU: 62404 ; Product Qty: 7, Product SKU: 62400 ; Product Qty: 11, Product SKU: 83016 ; Product Qty: 7, Product SKU: 83008 ; Product Qty: 7, Product SKU: 83002 ; Product Qty: 7, Product SKU: 87000 ; Product Qty: 7, Product SKU: 83022 ; Product Qty: 4, Product SKU: 61804 ; Product Qty: 7, Product SKU: 61802 ; Product Qty: 7, Product SKU: 80802 ; Product Qty: 7, Product SKU: 62209 ; Product Qty: 14, Product SKU: 80038 ; Product Qty: 7, Product SKU: 80417 ; Product Qty: 7, Product SKU: 86502 ; Product Qty: 4, Product SKU: 85001 ; Product Qty: 14, Product SKU: 84740 ; Product Qty: 11, Product SKU: 85008 ; Product Qty: 7, Product SKU: 87030 ; Product Qty: 14, Product SKU: 87050 ; Product Qty: 21, Product SKU: 84750 ; Product Qty: 14, Product SKU: 87370 ; Product Qty: 7, Product SKU: 87330 ; Product Qty: 7, Product SKU: 70552 ; Product Qty: 7, Product SKU: 70555 ; Product Qty: 7, Product SKU: 70561 ; Product Qty: 14, Product SKU: 70522 ; Product Qty: 7, Product SKU: 72342 ; Product Qty: 7, Product SKU: 70512 ; Product Qty: 7, Product SKU: 71543 ; Product Qty: 7, Product SKU: 71546 ; Product Qty: 7, Product SKU: 83040 ; Product Qty: 4, Product SKU: 83042 ; Product Qty: 4, Product SKU: 83044 ; Product Qty: 7, Product SKU: 83049 ; Product Qty: 7, Product SKU: 70015 ; Product Qty: 7, Product SKU: 70002 ; Product Qty: 16, Product SKU: 90053 ; Product Qty: 5, Product SKU: 90092 ; Product Qty: 4, Product SKU: 90040 ; Product Qty: 4, Product SKU: 90004 ; '"
'48974','23715',NASA Ames Research Center,United States,Moffett Field,United States,TRUE,"'Product Qty: 1, Product SKU: 90014 ; '"
'48975','23721',Bristow Middle School,United States,West Hartford,United States,TRUE,"'Product Qty: 13, Product SKU: 94010 ; '"
'48976','13318',Flagship Charter Academy,United States,Detroit,United States,TRUE,"'Product Qty: 5, Product SKU: 90058 ; '"
'48977','3660',Ing. Oldřich Horáček,Czech Republic,Šenov,Czech Republic,TRUE,"'Product Qty: 5, Product SKU: 12015 ; Product Qty: 6, Product SKU: 13410 ; Product Qty: 30, Product SKU: 13412 ; Product Qty: 10, Product SKU: 62450 ; Product Qty: 10, Product SKU: 87010 ; Product Qty: 3, Product SKU: 10041 ; Product Qty: 5, Product SKU: 90040 ; Product Qty: 5, Product SKU: 90020 ; Product Qty: 5, Product SKU: 13002 ; Product Qty: 50, Product SKU: 90053 ; Product Qty: 10, Product SKU: 13030 ; Product Qty: 5, Product SKU: 11032 ; Product Qty: 3, Product SKU: 94010 ; '"
'48978','23737',,United States,Brooklyn,United States,TRUE,"'Product Qty: 1, Product SKU: 90004 ; '"
'48979','23745',Electronic Design Solutions,New Zealand,Hamilton,New Zealand,TRUE,"'Product Qty: 1, Product SKU: 90105 ; '"
'48980','23748',,United States,Sarasota,United States,TRUE,"'Product Qty: 4, Product SKU: 90058 ; Product Qty: 1, Product SKU: 94004 ; Product Qty: 4, Product SKU: 90109 ; Product Qty: 4, Product SKU: 13035 ; '"
'48981','23397',,United States,Methuen,United States,TRUE,"'Product Qty: 1, Product SKU: 10031 ; Product Qty: 1, Product SKU: 94010 ; '"
'48982','3913',SMINKS LABS LTD,New Zealand,Hillcrest,New Zealand,TRUE,"'Product Qty: 3, Product SKU: 14403 ; Product Qty: 2, Product SKU: 12802 ; Product Qty: 6, Product SKU: 90109 ; Product Qty: 18, Product SKU: 90058 ; Product Qty: 2, Product SKU: 86502 ; Product Qty: 20, Product SKU: 86508 ; Product Qty: 40, Product SKU: 13801 ; Product Qty: 30, Product SKU: 95026 ; Product Qty: 2, Product SKU: 90092 ; Product Qty: 5, Product SKU: 94010 ; Product Qty: 6, Product SKU: 72342 ; '"
'48983','23775',Pacific Microfarms,United States,San Diego,United States,TRUE,"'Product Qty: 1, Product SKU: 98000 ; Product Qty: 1, Product SKU: 94010 ; Product Qty: 1, Product SKU: 95026 ; '"
'48984','3041',Sentree K.K.,Japan,Nerima-ku,Japan,TRUE,"'Product Qty: 6, Product SKU: 90040 ; Product Qty: 2, Product SKU: 94004 ; '"
'48985','23646',,Sweden,Göteborg,Sweden,TRUE,"'Product Qty: 1, Product SKU: 90053 ; Product Qty: 1, Product SKU: 98052 ; Product Qty: 1, Product SKU: 98050 ; Product Qty: 1, Product SKU: 13412 ; '"
'48986','23795',,Germany,BONN,Germany,TRUE,"'Product Qty: 1, Product SKU: 13035 ; Product Qty: 1, Product SKU: 13412 ; Product Qty: 1, Product SKU: 98056 ; '"
'48987','23799',,Hong Kong,Hong Kong,Hong Kong,TRUE,"'Product Qty: 1, Product SKU: 90040 ; Product Qty: 1, Product SKU: 13404 ; Product Qty: 1, Product SKU: 13400 ; Product Qty: 1, Product SKU: 11007 ; Product Qty: 1, Product SKU: 14202 ; Product Qty: 1, Product SKU: 11008 ; '"
'48988','23798',,Turkey,Karesi,Turkey,TRUE,"'Product Qty: 1, Product SKU: 10050 ; Product Qty: 2, Product SKU: 81042 ; Product Qty: 2, Product SKU: 12035 ; '"
'48989','9097',,Taiwan,Tainan,Taiwan,TRUE,"'Product Qty: 1, Product SKU: 99800 ; '"
'48990','23798',,Turkey,Karesi,Turkey,TRUE,"'Product Qty: 1, Product SKU: 10050 ; '"
'48991','23798',,Turkey,Karesi,Turkey,TRUE,"'Product Qty: 1, Product SKU: 90105 ; '"
'48992','23741',,United States,Pasadena,United States,TRUE,"'Product Qty: 1, Product SKU: 13035 ; Product Qty: 1, Product SKU: 14228 ; Product Qty: 1, Product SKU: 13605 ; Product Qty: 1, Product SKU: 14202 ; '"
'48993','23805',"Electronic Advantages, Inc",United States,Arvada,United States,TRUE,"'Product Qty: 2, Product SKU: 80038 ; Product Qty: 1, Product SKU: 11012 ; '"
'48994','5344',,Hong Kong,New Territories,Hong Kong,TRUE,"'Product Qty: 1, Product SKU: 11007 ; Product Qty: 1, Product SKU: 13402 ; '"
'48995','23813',Tec College,Peru,Pucallpa,Peru,TRUE,"'Product Qty: 1, Product SKU: 90014 ; '"
'48996','303',,United States,Foster City,United States,TRUE,"'Product Qty: 1, Product SKU: 14000 ; '"
'48997','23816',School District No 36 Surrey,Canada,Surrey,Canada,TRUE,"'Product Qty: 2, Product SKU: 90053 ; '"
'48998','23816',School District No 36 Surrey,Canada,Surrey,Canada,TRUE,"'Product Qty: 2, Product SKU: 90053 ; '"
'48999','10202',college Delarbre,"France, Metropolitan",boffres,"France, Metropolitan",TRUE,"'Product Qty: 1, Product SKU: 10021 ; '"
'49000','13318',Flagship Charter Academy,United States,Detroit,United States,TRUE,"'Product Qty: 5, Product SKU: 90058 ; '"
'49001','23824',,Germany,Wiesbaden,Germany,TRUE,"'Product Qty: 1, Product SKU: 10504 ; '"
'49002','23842',,United States,flower mound,United States,TRUE,"'Product Qty: 1, Product SKU: 86502 ; Product Qty: 1, Product SKU: 12015 ; Product Qty: 1, Product SKU: 11024 ; Product Qty: 1, Product SKU: 89003 ; Product Qty: 1, Product SKU: 13801 ; Product Qty: 1, Product SKU: 14202 ; Product Qty: 1, Product SKU: 14204 ; '"
'49003','23827',,United States,remond,United States,TRUE,"'Product Qty: 1, Product SKU: 11001 ; '"
'49004','6347',Club NewFit,United States,Newtown,United States,TRUE,"'Product Qty: 2, Product SKU: 90058 ; Product Qty: 1, Product SKU: 90109 ; '"
'49005','23845',,Japan,Mitaka,Japan,TRUE,"'Product Qty: 1, Product SKU: 90053 ; '"
'49006','23575',,United States,Berkeley,United States,TRUE,"'Product Qty: 1, Product SKU: 90014 ; '"
'49007','23808',,India,Vadodara,India,TRUE,"'Product Qty: 1, Product SKU: 98056 ; '"
'49008','15506',Holy Trinity HS - diamondtechinc,United States,chicago,United States,TRUE,"'Product Qty: 4, Product SKU: 14403 ; Product Qty: 4, Product SKU: 72378 ; Product Qty: 3, Product SKU: 89014 ; Product Qty: 1, Product SKU: 60872 ; Product Qty: 2, Product SKU: 62448 ; Product Qty: 1, Product SKU: 72341 ; Product Qty: 1, Product SKU: 72342 ; Product Qty: 2, Product SKU: 61210 ; Product Qty: 2, Product SKU: 62454 ; Product Qty: 2, Product SKU: 60830 ; Product Qty: 4, Product SKU: 60510 ; Product Qty: 4, Product SKU: 60520 ; Product Qty: 4, Product SKU: 60516 ; '"
'49009','12710',,United States,Barrington,United States,TRUE,"'Product Qty: 1, Product SKU: 14202 ; Product Qty: 1, Product SKU: 14000 ; Product Qty: 1, Product SKU: 13002 ; '"
'49010','1206',Switch Science,Japan,Tokyo,Japan,TRUE,"'Product Qty: 26, Product SKU: 14202 ; Product Qty: 26, Product SKU: 14204 ; Product Qty: 26, Product SKU: 14206 ; Product Qty: 26, Product SKU: 11012 ; Product Qty: 26, Product SKU: 11005 ; Product Qty: 26, Product SKU: 13035 ; Product Qty: 26, Product SKU: 13620 ; Product Qty: 26, Product SKU: 95026 ; Product Qty: 3, Product SKU: 90014 ; Product Qty: 5, Product SKU: 90004 ; '"
'49011','23870',Seoul national university of science and,"Korea, Republic of",Nowon-gu,"Korea, Republic of",TRUE,"'Product Qty: 5, Product SKU: 84700 ; Product Qty: 2, Product SKU: 85001 ; '"
'49012','2361',Dream Catcher Technologies Pte Ltd,Singapore,Singapore,Singapore,TRUE,"'Product Qty: 1, Product SKU: 14226 ; Product Qty: 4, Product SKU: 83410 ; Product Qty: 9, Product SKU: 83420 ; Product Qty: 2, Product SKU: 83430 ; Product Qty: 6, Product SKU: 84740 ; Product Qty: 2, Product SKU: 84750 ; Product Qty: 8, Product SKU: 69007 ; Product Qty: 10, Product SKU: 85050 ; Product Qty: 3, Product SKU: 89014 ; Product Qty: 2, Product SKU: 85010 ; Product Qty: 4, Product SKU: 61513 ; Product Qty: 2, Product SKU: 60005 ; Product Qty: 1, Product SKU: 60722 ; Product Qty: 1, Product SKU: 14000 ; Product Qty: 1, Product SKU: 13604 ; Product Qty: 2, Product SKU: 13400 ; Product Qty: 1, Product SKU: 95007 ; Product Qty: 1, Product SKU: 83016 ; Product Qty: 1, Product SKU: 87384 ; Product Qty: 5, Product SKU: 61200 ; Product Qty: 2, Product SKU: 61210 ; Product Qty: 1, Product SKU: 83043 ; Product Qty: 1, Product SKU: 83042 ; Product Qty: 2, Product SKU: 10021 ; Product Qty: 4, Product SKU: 60872 ; Product Qty: 3, Product SKU: 61354 ; Product Qty: 2, Product SKU: 62003 ; Product Qty: 1, Product SKU: 62404 ; Product Qty: 1, Product SKU: 61804 ; Product Qty: 1, Product SKU: 61408 ; Product Qty: 5, Product SKU: 61500 ; Product Qty: 1, Product SKU: 85405 ; Product Qty: 2, Product SKU: 85001 ; Product Qty: 1, Product SKU: 85003 ; Product Qty: 2, Product SKU: 60000 ; Product Qty: 1, Product SKU: 60004 ; Product Qty: 2, Product SKU: 60012 ; Product Qty: 1, Product SKU: 60016 ; Product Qty: 4, Product SKU: 60020 ; Product Qty: 1, Product SKU: 60032 ; Product Qty: 1, Product SKU: 60028 ; Product Qty: 1, Product SKU: 60122 ; Product Qty: 1, Product SKU: 85401 ; Product Qty: 1, Product SKU: 60516 ; Product Qty: 1, Product SKU: 60524 ; Product Qty: 1, Product SKU: 60532 ; Product Qty: 3, Product SKU: 60540 ; Product Qty: 3, Product SKU: 60703 ; Product Qty: 1, Product SKU: 60717 ; Product Qty: 2, Product SKU: 81042 ; Product Qty: 2, Product SKU: 80402 ; Product Qty: 1, Product SKU: 12015 ; Product Qty: 5, Product SKU: 13801 ; Product Qty: 2, Product SKU: 12009 ; Product Qty: 2, Product SKU: 95026 ; Product Qty: 2, Product SKU: 14235 ; Product Qty: 4, Product SKU: 14202 ; Product Qty: 1, Product SKU: 14206 ; Product Qty: 2, Product SKU: 14008 ; Product Qty: 1, Product SKU: 86502 ; Product Qty: 1, Product SKU: 60076 ; Product Qty: 1, Product SKU: 95017 ; Product Qty: 7, Product SKU: 70020 ; Product Qty: 4, Product SKU: 70015 ; Product Qty: 4, Product SKU: 95029 ; Product Qty: 1, Product SKU: 11020 ; Product Qty: 1, Product SKU: 14204 ; Product Qty: 1, Product SKU: 61508 ; Product Qty: 2, Product SKU: 61400 ; Product Qty: 2, Product SKU: 60006 ; Product Qty: 4, Product SKU: 60014 ; Product Qty: 2, Product SKU: 60034 ; Product Qty: 2, Product SKU: 87050 ; Product Qty: 2, Product SKU: 61802 ; Product Qty: 5, Product SKU: 11044 ; Product Qty: 1, Product SKU: 11012 ; Product Qty: 4, Product SKU: 90092 ; Product Qty: 2, Product SKU: 90040 ; Product Qty: 1, Product SKU: 14221 ; '"
'49013','23872',,Sweden,Molndal,Sweden,TRUE,"'Product Qty: 1, Product SKU: 13035 ; '"
'49014','23873',,Croatia,Sesvete,Croatia,TRUE,"'Product Qty: 1, Product SKU: 90053 ; Product Qty: 1, Product SKU: 11008 ; Product Qty: 1, Product SKU: 13400 ; Product Qty: 1, Product SKU: 13412 ; Product Qty: 1, Product SKU: 14202 ; '"
'49015','5566',Stemo Group Ltd.,Hong Kong,Hong Kong,Hong Kong,TRUE,"'Product Qty: 1, Product SKU: 90020 ; Product Qty: 3, Product SKU: 90092 ; Product Qty: 7, Product SKU: 90053 ; Product Qty: 1, Product SKU: 90040 ; Product Qty: 2, Product SKU: 13002 ; '"
'49016','23864',"Shenzhen YueJiang Technology Co.,Ltd",United Kingdom,Shenzhen,United Kingdom,TRUE,"'Product Qty: 1, Product SKU: 90053 ; '"
'49017','23881',,United States,Kennebunk,United States,TRUE,"'Product Qty: 1, Product SKU: 98052 ; Product Qty: 1, Product SKU: 98056 ; '"
'49018','733',Trobot Ewa Troszynska,Poland,Kutno,Poland,TRUE,"'Product Qty: 84, Product SKU: 90053 ; Product Qty: 96, Product SKU: 90058 ; Product Qty: 30, Product SKU: 90092 ; Product Qty: 6, Product SKU: 90040 ; Product Qty: 1, Product SKU: 11020 ; Product Qty: 2, Product SKU: 11032 ; Product Qty: 4, Product SKU: 11028 ; Product Qty: 4, Product SKU: 11036 ; Product Qty: 2, Product SKU: 11010 ; Product Qty: 5, Product SKU: 11007 ; Product Qty: 8, Product SKU: 13801 ; Product Qty: 3, Product SKU: 13402 ; Product Qty: 6, Product SKU: 11012 ; Product Qty: 80, Product SKU: 13412 ; Product Qty: 1, Product SKU: 90014 ; Product Qty: 1, Product SKU: 90105 ; Product Qty: 20, Product SKU: 13030 ; Product Qty: 2, Product SKU: 81320 ; Product Qty: 2, Product SKU: 94010 ; Product Qty: 10, Product SKU: 98052 ; Product Qty: 1, Product SKU: 10021 ; Product Qty: 1, Product SKU: 13002 ; Product Qty: 1, Product SKU: 80038 ; Product Qty: 18, Product SKU: 90109 ; Product Qty: 6, Product SKU: 90107 ; '"
'49019','14585',PlearnTech Company Limited,Thailand,Wangthonglang,Thailand,TRUE,"'Product Qty: 150, Product SKU: 90053 ; Product Qty: 50, Product SKU: 90107 ; Product Qty: 90, Product SKU: 90092 ; Product Qty: 35, Product SKU: 90040 ; Product Qty: 83, Product SKU: 13030 ; '"
'49020','23795',,Germany,BONN,Germany,TRUE,"'Product Qty: 3, Product SKU: 81320 ; Product Qty: 1, Product SKU: 14202 ; Product Qty: 1, Product SKU: 13400 ; Product Qty: 1, Product SKU: 98050 ; Product Qty: 1, Product SKU: 87010 ; Product Qty: 1, Product SKU: 87020 ; Product Qty: 1, Product SKU: 83014 ; '"
'49021','23894',Supanz GmbH,Austria,Keutschach am See,Austria,TRUE,"'Product Qty: 1, Product SKU: 90053 ; '"
'49022','23902',,United States,Tulsa,United States,TRUE,"'Product Qty: 2, Product SKU: 86508 ; Product Qty: 1, Product SKU: 13404 ; '"
'49023','23902',,United States,Tulsa,United States,TRUE,"'Product Qty: 2, Product SKU: 86508 ; Product Qty: 1, Product SKU: 13404 ; '"
'49024','21026',,Croatia,Dugo Selo,Croatia,TRUE,"'Product Qty: 2, Product SKU: 90058 ; '"
'49025','20507',,United States,Atlanta,United States,TRUE,"'Product Qty: 1, Product SKU: 12045 ; Product Qty: 4, Product SKU: 69007 ; Product Qty: 1, Product SKU: 70558 ; Product Qty: 1, Product SKU: 13005 ; Product Qty: 1, Product SKU: 85003 ; Product Qty: 3, Product SKU: 14230 ; Product Qty: 1, Product SKU: 61414 ; Product Qty: 2, Product SKU: 61408 ; Product Qty: 1, Product SKU: 70002 ; Product Qty: 1, Product SKU: 11001 ; Product Qty: 1, Product SKU: 60701 ; Product Qty: 1, Product SKU: 61412 ; Product Qty: 1, Product SKU: 95014 ; Product Qty: 1, Product SKU: 72341 ; Product Qty: 1, Product SKU: 60703 ; Product Qty: 1, Product SKU: 85008 ; Product Qty: 1, Product SKU: 61110 ; Product Qty: 1, Product SKU: 84040 ; Product Qty: 1, Product SKU: 10504 ; '"
'49026','23386',Appalachian State University,United States,Boone,United States,TRUE,"'Product Qty: 1, Product SKU: 98004 ; '"
'49027','23929',,Germany,Obernzell,Germany,TRUE,"'Product Qty: 3, Product SKU: 83704 ; Product Qty: 3, Product SKU: 83700 ; Product Qty: 3, Product SKU: 83702 ; Product Qty: 2, Product SKU: 83740 ; Product Qty: 1, Product SKU: 85416 ; '"
'49028','23813',Tec College,Peru,Pucallpa,Peru,TRUE,"'Product Qty: 1, Product SKU: 90105 ; '"
'49029','14585',PlearnTech Company Limited,Thailand,Wangthonglang,Thailand,TRUE,"'Product Qty: 150, Product SKU: 90053 ; Product Qty: 50, Product SKU: 90107 ; Product Qty: 90, Product SKU: 90092 ; Product Qty: 35, Product SKU: 90040 ; Product Qty: 83, Product SKU: 13030 ; '"
'49030','14834',,"Korea, Republic of",Seoul,"Korea, Republic of",TRUE,"'Product Qty: 1, Product SKU: 90014 ; Product Qty: 1, Product SKU: 98004 ; '"
'49031','23941',,United States,The Villages,United States,TRUE,"'Product Qty: 1, Product SKU: 90040 ; '"
'49032','23943',,United States,Hillsoboro,United States,TRUE,"'Product Qty: 1, Product SKU: 13035 ; '"
'49033','20507',,United States,Atlanta,United States,TRUE,"'Product Qty: 1, Product SKU: 81042 ; Product Qty: 1, Product SKU: 62003 ; Product Qty: 2, Product SKU: 12035 ; Product Qty: 2, Product SKU: 12009 ; Product Qty: 1, Product SKU: 61508 ; Product Qty: 1, Product SKU: 95055 ; Product Qty: 1, Product SKU: 10031 ; Product Qty: 2, Product SKU: 89010 ; Product Qty: 1, Product SKU: 11001 ; '"
'49034','23954',Riverdale Country School,United States,Bronx,United States,TRUE,"'Product Qty: 7, Product SKU: 13412 ; Product Qty: 5, Product SKU: 11028 ; Product Qty: 5, Product SKU: 11008 ; Product Qty: 5, Product SKU: 11036 ; Product Qty: 3, Product SKU: 11001 ; Product Qty: 4, Product SKU: 81320 ; Product Qty: 3, Product SKU: 14000 ; '"
'49035','12445',,Australia,Sydney,Australia,TRUE,"'Product Qty: 4, Product SKU: 84044 ; Product Qty: 4, Product SKU: 71002 ; Product Qty: 1, Product SKU: 84700 ; Product Qty: 2, Product SKU: 95029 ; '"
'49036','23972',,Australia,Springfield Lakes,Australia,TRUE,"'Product Qty: 1, Product SKU: 90040 ; '"
